"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.instance_0","Input.label_0","Input.meaning_0","Input.idiom_1","Input.instance_1","Input.label_1","Input.meaning_1","Input.idiom_2","Input.instance_2","Input.label_2","Input.meaning_2","Input.idiom_3","Input.instance_3","Input.label_3","Input.meaning_3","Input.idiom_4","Input.instance_4","Input.label_4","Input.meaning_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Answer.TimeMe","Answer.feedback","Approve","Reject"
"3126F2F5GNJFHTYA85HGW3AOC18PE9","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3GDTJDAPVARVA9P0UO8PC9GXI8N8MO","A2A6FH0F7LD9ND","Submitted","Thu Jun 01 15:23:26 PDT 2023","Thu Jun 01 15:33:50 PDT 2023","Thu Jun 29 15:33:50 PDT 2023","","","","624","100% (137/137)","0% (0/0)","0% (0/0)","dance to tune","he always danced to the tune of his boss's demands","0","to do what someone else forces you to do","when the chips are down","he always comes through when the chips are down and we need him the most","0","when a situation is urgent or desperate.","blood, sweat, and tears","he put in blood, sweat, and tears to build his business from the ground up","0","putting a lot of effort to get a task done.","rip off","the plagiarized book seemed to rip off the cover of the original work","0","the act of stealing","lose your marbles","after working non-stop for days, he finally lost his marbles and started talking nonsense","0","strange behaviors.","0","0","2","1","0","90.508","{}"
"3126F2F5GNJFHTYA85HGW3AOC18PE9","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3VHP9MDGR30RG2NWPDKHJ5S7BYVFCT","AKQAI78JTXXC9","Submitted","Thu Jun 01 15:23:02 PDT 2023","Thu Jun 01 15:27:35 PDT 2023","Thu Jun 29 15:27:35 PDT 2023","","","","273","100% (85/85)","0% (0/0)","0% (0/0)","dance to tune","he always danced to the tune of his boss's demands","0","to do what someone else forces you to do","when the chips are down","he always comes through when the chips are down and we need him the most","0","when a situation is urgent or desperate.","blood, sweat, and tears","he put in blood, sweat, and tears to build his business from the ground up","0","putting a lot of effort to get a task done.","rip off","the plagiarized book seemed to rip off the cover of the original work","0","the act of stealing","lose your marbles","after working non-stop for days, he finally lost his marbles and started talking nonsense","0","strange behaviors.","0","0","0","0","2","112.48","{}"
"31KPKEKW5PTEM9I6HT00GU3V1WJB0O","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3TK8OJTYMH1Z6OIQUXBRLRU0YBYPV5","A290OV59Q76QC8","Submitted","Thu Jun 01 15:22:37 PDT 2023","Thu Jun 01 15:43:28 PDT 2023","Thu Jun 29 15:43:28 PDT 2023","","","","1251","100% (94/94)","0% (0/0)","0% (0/0)","wipe the slate clean","the teacher and student wiped the slate clean together after the lesson","1","to make a fresh start and forget all past offences, disagreements or mistakes","being bouncing off the walls","the rubber ball kept bouncing off the walls in the small room","1","excited and full of nervous energy","know which side one's bread is buttered","he carefully observed the sandwich and knows which side his bread is buttered to avoid getting his hands greasy","1","to be cognizant of where one's interests lie in a given situation.","knowing which way the wind blows","he made a wise decision by knowing which way the wind blows in the company","0","this means that you should know how things are developing and be prepared for the future","just what the doctor ordered","a relaxing vacation was just what the doctor ordered after a stressful year","0","exactly what was wanted or needed","1","1","1","0","0","53.466","{}"
"31KPKEKW5PTEM9I6HT00GU3V1WJB0O","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","30IQTZXKA0MOMWJ1DRXJUBQD6EUX09","A2YO837C0O1E91","Submitted","Thu Jun 01 15:22:33 PDT 2023","Thu Jun 01 15:33:18 PDT 2023","Thu Jun 29 15:33:18 PDT 2023","","","","645","100% (47/47)","0% (0/0)","0% (0/0)","wipe the slate clean","the teacher and student wiped the slate clean together after the lesson","1","to make a fresh start and forget all past offences, disagreements or mistakes","being bouncing off the walls","the rubber ball kept bouncing off the walls in the small room","1","excited and full of nervous energy","know which side one's bread is buttered","he carefully observed the sandwich and knows which side his bread is buttered to avoid getting his hands greasy","1","to be cognizant of where one's interests lie in a given situation.","knowing which way the wind blows","he made a wise decision by knowing which way the wind blows in the company","0","this means that you should know how things are developing and be prepared for the future","just what the doctor ordered","a relaxing vacation was just what the doctor ordered after a stressful year","0","exactly what was wanted or needed","1","1","1","0","0","45.91","{}"
"31KPKEKW5PTEM9I6HT00GU3V1WJB0O","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","34PGFRQON4RGZ2FXPUB3AXR2WLVJWA","AKQAI78JTXXC9","Submitted","Thu Jun 01 15:23:41 PDT 2023","Thu Jun 01 15:38:45 PDT 2023","Thu Jun 29 15:38:45 PDT 2023","","","","904","100% (85/85)","0% (0/0)","0% (0/0)","wipe the slate clean","the teacher and student wiped the slate clean together after the lesson","1","to make a fresh start and forget all past offences, disagreements or mistakes","being bouncing off the walls","the rubber ball kept bouncing off the walls in the small room","1","excited and full of nervous energy","know which side one's bread is buttered","he carefully observed the sandwich and knows which side his bread is buttered to avoid getting his hands greasy","1","to be cognizant of where one's interests lie in a given situation.","knowing which way the wind blows","he made a wise decision by knowing which way the wind blows in the company","0","this means that you should know how things are developing and be prepared for the future","just what the doctor ordered","a relaxing vacation was just what the doctor ordered after a stressful year","0","exactly what was wanted or needed","2","1","1","0","2","26.515","{}"
"31KPKEKW5PTEM9I6HT00GU3V1WJB0O","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3P1L2B7ADH5EPJUV1TW69IR8X81OL5","APRZ7BR8C0ZMQ","Submitted","Thu Jun 01 15:23:39 PDT 2023","Thu Jun 01 15:50:05 PDT 2023","Thu Jun 29 15:50:05 PDT 2023","","","","1586","100% (71/71)","0% (0/0)","0% (0/0)","wipe the slate clean","the teacher and student wiped the slate clean together after the lesson","1","to make a fresh start and forget all past offences, disagreements or mistakes","being bouncing off the walls","the rubber ball kept bouncing off the walls in the small room","1","excited and full of nervous energy","know which side one's bread is buttered","he carefully observed the sandwich and knows which side his bread is buttered to avoid getting his hands greasy","1","to be cognizant of where one's interests lie in a given situation.","knowing which way the wind blows","he made a wise decision by knowing which way the wind blows in the company","0","this means that you should know how things are developing and be prepared for the future","just what the doctor ordered","a relaxing vacation was just what the doctor ordered after a stressful year","0","exactly what was wanted or needed","1","1","1","0","0","38.479","{}"
"3PIOQ99R8D2W34JJIQJTWWRWYA1NUS","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3R5F3LQFVI0YU8BZGUNFHX26CH8ZOY","A2A6FH0F7LD9ND","Submitted","Thu Jun 01 15:23:02 PDT 2023","Thu Jun 01 15:27:24 PDT 2023","Thu Jun 29 15:27:24 PDT 2023","","","","262","100% (137/137)","0% (0/0)","0% (0/0)","break the mould","the sculptor was breaking the mould to reveal the finished statue","1","to do something different from what is expected","arm in arm","the two companies walked arm in arm in their joint venture","0","to be closely allied","cross paths","I never thought I would cross paths with her again after high school","0","encounter or meet someone by chance.","bull in a china shop","he was clumsy and careless, acting like a bull in a china shop during the meeting","0","extremely awkward, clumsy person","the other side of the coin","before making a decision, it's important to consider the other side of the coin and weigh the pros and cons","0","the opposite aspect, contrasting arguments.","1","0","1","1","0","47.996","{}"
"3PIOQ99R8D2W34JJIQJTWWRWYA1NUS","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","34MAJL3QPK3T5MUOC3DXZYRMGVC43Z","A38DXFI1TZA295","Submitted","Thu Jun 01 15:25:41 PDT 2023","Thu Jun 01 15:44:57 PDT 2023","Thu Jun 29 15:44:57 PDT 2023","","","","1156","100% (106/106)","0% (0/0)","0% (0/0)","break the mould","the sculptor was breaking the mould to reveal the finished statue","1","to do something different from what is expected","arm in arm","the two companies walked arm in arm in their joint venture","0","to be closely allied","cross paths","I never thought I would cross paths with her again after high school","0","encounter or meet someone by chance.","bull in a china shop","he was clumsy and careless, acting like a bull in a china shop during the meeting","0","extremely awkward, clumsy person","the other side of the coin","before making a decision, it's important to consider the other side of the coin and weigh the pros and cons","0","the opposite aspect, contrasting arguments.","1","0","0","0","0","27.061","{}"
"3PIOQ99R8D2W34JJIQJTWWRWYA1NUS","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3JRJSWSMQX1BXORH19PA8K3DTK4E3D","AKQAI78JTXXC9","Submitted","Thu Jun 01 15:23:28 PDT 2023","Thu Jun 01 15:29:29 PDT 2023","Thu Jun 29 15:29:29 PDT 2023","","","","361","100% (85/85)","0% (0/0)","0% (0/0)","break the mould","the sculptor was breaking the mould to reveal the finished statue","1","to do something different from what is expected","arm in arm","the two companies walked arm in arm in their joint venture","0","to be closely allied","cross paths","I never thought I would cross paths with her again after high school","0","encounter or meet someone by chance.","bull in a china shop","he was clumsy and careless, acting like a bull in a china shop during the meeting","0","extremely awkward, clumsy person","the other side of the coin","before making a decision, it's important to consider the other side of the coin and weigh the pros and cons","0","the opposite aspect, contrasting arguments.","2","0","2","0","0","112.729","{}"
"3PIOQ99R8D2W34JJIQJTWWRWYA1NUS","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3L6L49WXWGDWJ1HSQM1QEVP6UR145N","APRZ7BR8C0ZMQ","Submitted","Thu Jun 01 15:23:29 PDT 2023","Thu Jun 01 15:42:46 PDT 2023","Thu Jun 29 15:42:46 PDT 2023","","","","1157","100% (71/71)","0% (0/0)","0% (0/0)","break the mould","the sculptor was breaking the mould to reveal the finished statue","1","to do something different from what is expected","arm in arm","the two companies walked arm in arm in their joint venture","0","to be closely allied","cross paths","I never thought I would cross paths with her again after high school","0","encounter or meet someone by chance.","bull in a china shop","he was clumsy and careless, acting like a bull in a china shop during the meeting","0","extremely awkward, clumsy person","the other side of the coin","before making a decision, it's important to consider the other side of the coin and weigh the pros and cons","0","the opposite aspect, contrasting arguments.","1","0","0","0","0","27.871","{}"
"35NNO802BACRUDOJO9UFDT3L4FEINF","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3KYQYYSHYBNVR763OCYIQ5J3OZYODO","A290OV59Q76QC8","Submitted","Thu Jun 01 15:22:24 PDT 2023","Thu Jun 01 15:31:27 PDT 2023","Thu Jun 29 15:31:27 PDT 2023","","","","543","100% (94/94)","0% (0/0)","0% (0/0)","bitter pill","he had to swallow a bitter pill when he realized he couldn't afford his dream car","0","something unpleasant to be endured","get to the bottom","the detective was determined to get to the bottom of the issue and solve the case","0","to find out the truth relating to a situation","a hard nut to crack","the mysterious case was a hard nut to crack for the detective","0","a problem that is difficult to solve","blood, sweat, and tears","after the intense workout, he put in blood, sweat, and tears on the gym floor","1","putting a lot of effort to get a task done.","fall on our feet","during the dance routine, we tripped and managed to fall on our feet","1","to succeed in doing something where there was a risk of failure","0","0","0","0","1","41.239","{}"
"35NNO802BACRUDOJO9UFDT3L4FEINF","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3MMN5BL1WFK99CJUI7DTLS8M2MVM3A","A2A6FH0F7LD9ND","Submitted","Thu Jun 01 15:23:38 PDT 2023","Thu Jun 01 15:50:34 PDT 2023","Thu Jun 29 15:50:34 PDT 2023","","","","1616","100% (137/137)","0% (0/0)","0% (0/0)","bitter pill","he had to swallow a bitter pill when he realized he couldn't afford his dream car","0","something unpleasant to be endured","get to the bottom","the detective was determined to get to the bottom of the issue and solve the case","0","to find out the truth relating to a situation","a hard nut to crack","the mysterious case was a hard nut to crack for the detective","0","a problem that is difficult to solve","blood, sweat, and tears","after the intense workout, he put in blood, sweat, and tears on the gym floor","1","putting a lot of effort to get a task done.","fall on our feet","during the dance routine, we tripped and managed to fall on our feet","1","to succeed in doing something where there was a risk of failure","0","1","0","3","1","71.186","{}"
"35NNO802BACRUDOJO9UFDT3L4FEINF","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3Q8GYXHFE5IZE5U7J178XT1UM4HC57","AKQAI78JTXXC9","Submitted","Thu Jun 01 15:22:22 PDT 2023","Thu Jun 01 15:26:09 PDT 2023","Thu Jun 29 15:26:09 PDT 2023","","","","227","100% (85/85)","0% (0/0)","0% (0/0)","bitter pill","he had to swallow a bitter pill when he realized he couldn't afford his dream car","0","something unpleasant to be endured","get to the bottom","the detective was determined to get to the bottom of the issue and solve the case","0","to find out the truth relating to a situation","a hard nut to crack","the mysterious case was a hard nut to crack for the detective","0","a problem that is difficult to solve","blood, sweat, and tears","after the intense workout, he put in blood, sweat, and tears on the gym floor","1","putting a lot of effort to get a task done.","fall on our feet","during the dance routine, we tripped and managed to fall on our feet","1","to succeed in doing something where there was a risk of failure","0","0","0","2","1","24.493","{}"
"35NNO802BACRUDOJO9UFDT3L4FEINF","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3HQUKB7LNVU2B6PI6VMIXH1045FHH4","APRZ7BR8C0ZMQ","Submitted","Thu Jun 01 15:24:37 PDT 2023","Thu Jun 01 15:53:32 PDT 2023","Thu Jun 29 15:53:32 PDT 2023","","","","1735","100% (71/71)","0% (0/0)","0% (0/0)","bitter pill","he had to swallow a bitter pill when he realized he couldn't afford his dream car","0","something unpleasant to be endured","get to the bottom","the detective was determined to get to the bottom of the issue and solve the case","0","to find out the truth relating to a situation","a hard nut to crack","the mysterious case was a hard nut to crack for the detective","0","a problem that is difficult to solve","blood, sweat, and tears","after the intense workout, he put in blood, sweat, and tears on the gym floor","1","putting a lot of effort to get a task done.","fall on our feet","during the dance routine, we tripped and managed to fall on our feet","1","to succeed in doing something where there was a risk of failure","0","0","0","1","1","82.698","{}"
"338GLSUI5IR40ZEYVX5G9Q0ZBMUFSX","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","38YMOXR4MAF4B70Q5BHE1TMXAFA6WQ","A1HKYY6XI2OHO1","Submitted","Thu Jun 01 15:22:18 PDT 2023","Thu Jun 01 15:25:33 PDT 2023","Thu Jun 29 15:25:33 PDT 2023","","","","195","100% (101/101)","0% (0/0)","0% (0/0)","happy camper","after the long meeting, she was not a happy camper","0","to be content or satisfied with what is happening in your lifes and have no complaints","apples and oranges","at the grocery store, they were comparing apples and oranges to decide which fruit to buy","1","two things that are fundamentally different and therefore not suited to comparison","hold all the aces","during the negotiation, he held all the aces and had the upper hand","0","be in a winning position.","come full circle","the hiker came full circle after walking around the entire circumference of the lake","1","return to an earlier position or decision.","call bluff","during the poker game, she called his bluff and revealed his cards","1","to challenge to prove one's claim, when they are likely attempting to deceive","0","1","0","1","1","99.355","Please collapse the instructions by default, or scroll past them."
"338GLSUI5IR40ZEYVX5G9Q0ZBMUFSX","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","30MVJZJNH2T5N62PWJ1BWDJRYKAJ9K","A2A6FH0F7LD9ND","Submitted","Thu Jun 01 15:23:31 PDT 2023","Thu Jun 01 15:39:14 PDT 2023","Thu Jun 29 15:39:14 PDT 2023","","","","943","100% (137/137)","0% (0/0)","0% (0/0)","happy camper","after the long meeting, she was not a happy camper","0","to be content or satisfied with what is happening in your lifes and have no complaints","apples and oranges","at the grocery store, they were comparing apples and oranges to decide which fruit to buy","1","two things that are fundamentally different and therefore not suited to comparison","hold all the aces","during the negotiation, he held all the aces and had the upper hand","0","be in a winning position.","come full circle","the hiker came full circle after walking around the entire circumference of the lake","1","return to an earlier position or decision.","call bluff","during the poker game, she called his bluff and revealed his cards","1","to challenge to prove one's claim, when they are likely attempting to deceive","2","1","2","1","2","38.979","{}"
"338GLSUI5IR40ZEYVX5G9Q0ZBMUFSX","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3B837J3LD4C4Q9H1DUABFZA80PSSRV","A2LMQ4497NMK3S","Submitted","Thu Jun 01 15:22:44 PDT 2023","Thu Jun 01 15:34:13 PDT 2023","Thu Jun 29 15:34:13 PDT 2023","","","","689","100% (188/188)","0% (0/0)","0% (0/0)","happy camper","after the long meeting, she was not a happy camper","0","to be content or satisfied with what is happening in your lifes and have no complaints","apples and oranges","at the grocery store, they were comparing apples and oranges to decide which fruit to buy","1","two things that are fundamentally different and therefore not suited to comparison","hold all the aces","during the negotiation, he held all the aces and had the upper hand","0","be in a winning position.","come full circle","the hiker came full circle after walking around the entire circumference of the lake","1","return to an earlier position or decision.","call bluff","during the poker game, she called his bluff and revealed his cards","1","to challenge to prove one's claim, when they are likely attempting to deceive","0","1","0","1","1","146.382","{}"
"338GLSUI5IR40ZEYVX5G9Q0ZBMUFSX","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3X87C8JFVMR4E8210FLBA90343QSQU","A38DXFI1TZA295","Submitted","Thu Jun 01 15:22:43 PDT 2023","Thu Jun 01 15:26:18 PDT 2023","Thu Jun 29 15:26:18 PDT 2023","","","","215","100% (106/106)","0% (0/0)","0% (0/0)","happy camper","after the long meeting, she was not a happy camper","0","to be content or satisfied with what is happening in your lifes and have no complaints","apples and oranges","at the grocery store, they were comparing apples and oranges to decide which fruit to buy","1","two things that are fundamentally different and therefore not suited to comparison","hold all the aces","during the negotiation, he held all the aces and had the upper hand","0","be in a winning position.","come full circle","the hiker came full circle after walking around the entire circumference of the lake","1","return to an earlier position or decision.","call bluff","during the poker game, she called his bluff and revealed his cards","1","to challenge to prove one's claim, when they are likely attempting to deceive","0","1","0","1","1","60.16","{}"
"30QQTY5GNZ070JRW2J240Z56YVW7U1","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3KOPY89HMOIJ84D9FA0150G5YSZJ32","A1HKYY6XI2OHO1","Submitted","Thu Jun 01 15:22:26 PDT 2023","Thu Jun 01 15:32:58 PDT 2023","Thu Jun 29 15:32:58 PDT 2023","","","","632","100% (101/101)","0% (0/0)","0% (0/0)","get hitched","during their road trip, they decided to get hitched to a trailer for extra storage","1","to get married","bark up the wrong tree","accusing her of stealing the documents was barking up the wrong tree","0","waste one's efforts by pursuing the wrong thing or path","made it","despite the heavy traffic, they finally made it to the party","1","used to indicated the completion of a task","cup of tea","skydiving is not my cup of tea, I prefer calmer activities","0","to like something","a litmus test","in the chemistry lab, the new policy was a litmus test to determine the acidity of a solution","1","someone's decision or opinion about something that suggests what they think about a wider range of related things","1","0","0","0","3","120.387","{}"
"30QQTY5GNZ070JRW2J240Z56YVW7U1","3F4CSA8LJ4OBKYT77FHJJ5MYNRT22Z","RE: Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence and revise if needed. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context. Expected time: 1-2 min.","text, idiom, english, classification, nlp","$0.30","Thu Jun 01 15:22:09 PDT 2023","4","BatchId:5084431;OriginalHitTemplateId:928390909;","3600","2419200","Thu Jun 15 15:22:09 PDT 2023","","","3KKG4CDWKYEFKOJ4TCE7QBU8GNJ49D","A290OV59Q76QC8","Submitted","Thu Jun 01 15:22:16 PDT 2023","Thu Jun 01 15:25:06 PDT 2023","Thu Jun 29 15:25:06 PDT 2023","","","","170","100% (94/94)","0% (0/0)","0% (0/0)","get hitched","during their road trip, they decided to get hitched to a trailer for extra storage","1","to get married","bark up the wrong tree","accusing her of stealing the documents was barking up the wrong tree","0","waste one's efforts by pursuing the wrong thing or path","made it","despite the heavy traffic, they finally made it to the party","1","used to indicated the completion of a task","cup of tea","skydiving is not my cup of tea, I prefer calmer activities","0","to like something","a litmus test","in the chemistry lab, the new policy was a litmus test to determine the acidity of a solution","1","someone's decision or opinion about something that suggests what they think about a wider range of related things","1","0","0","0","0","48.432","{}"
