"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.meaning_0","Input.instance_0","Input.label_0","Input.idiom_1","Input.meaning_1","Input.instance_1","Input.label_1","Input.idiom_2","Input.meaning_2","Input.instance_2","Input.label_2","Input.idiom_3","Input.meaning_3","Input.instance_3","Input.label_3","Input.idiom_4","Input.meaning_4","Input.instance_4","Input.label_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Approve","Reject"
"3WJGKMRWWXPRVYB675KQ6LTWCBPCDV","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3EFE17QCRSLR1F3YHPYH1V824TWSHH","AEK2SAEL9GG39","Submitted","Mon Apr 10 08:09:48 PDT 2023","Mon Apr 10 08:11:30 PDT 2023","Mon May 08 08:11:30 PDT 2023","","","","102","100% (1/1)","100% (1/1)","100% (1/1)","not playing with a full deck","not mentally sound","He's not playing with a full deck because he's only got fifty-two cards instead of fifty-five","1","olive branch","to show that someone wants to end a disagreement and make peace","She extended an olive branch in order to signal the intention of making peace","0","the lion's den","a place which is uncomfortable","They walked into the lion's den","2","safe bet","fair assumption; reasonable guess; opinion or view that is likely to prove correct.","It's a safe bet","2","spill the beans","disclose a secret or reveal something prematurely","She spilled the beans about the surprise party when she blurted out the details","0","1","0","2","2","0"
"3WJGKMRWWXPRVYB675KQ6LTWCBPCDV","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","32AT8R96G1PW619IHO5GKAXSY1YUSK","APRZ7BR8C0ZMQ","Submitted","Mon Apr 10 08:08:54 PDT 2023","Mon Apr 10 08:09:22 PDT 2023","Mon May 08 08:09:22 PDT 2023","","","","28","100% (1/1)","100% (1/1)","100% (1/1)","not playing with a full deck","not mentally sound","He's not playing with a full deck because he's only got fifty-two cards instead of fifty-five","1","olive branch","to show that someone wants to end a disagreement and make peace","She extended an olive branch in order to signal the intention of making peace","0","the lion's den","a place which is uncomfortable","They walked into the lion's den","2","safe bet","fair assumption; reasonable guess; opinion or view that is likely to prove correct.","It's a safe bet","2","spill the beans","disclose a secret or reveal something prematurely","She spilled the beans about the surprise party when she blurted out the details","0","1","0","2","2","0"
"39WSF6KUWH1XWTM9T541735Y119EON","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3XLBSAQ9ZKSR92J0Z86D6BGBD5YZ7P","A2LMQ4497NMK3S","Submitted","Mon Apr 10 08:00:32 PDT 2023","Mon Apr 10 08:01:50 PDT 2023","Mon May 08 08:01:50 PDT 2023","","","","78","100% (1/1)","100% (1/1)","100% (1/1)","not have a clue","to not know something.","I don't have a clue what to do","0","chip on shoulder","holding a grudge or grievance","He has a chip on his shoulder ever since his promotion got denied","0","a storm is brewing","there is going to be trouble, probably with outbursts of anger or emotion","A storm is brewing","2","take it on the chin","this is a boxing metaphor meaning don't shy away from difficulty","I took it on the chin","2","wet behind the ears","immature or poor skill","He was wet behind the ears because he had just taken a bath","1","0","0","0","2","1"
"39WSF6KUWH1XWTM9T541735Y119EON","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3PXX5PX6LDEDA6EI0X2UUKBYNAKABN","A2TBXASXZIRNNW","Submitted","Mon Apr 10 08:06:35 PDT 2023","Mon Apr 10 08:10:34 PDT 2023","Mon May 08 08:10:34 PDT 2023","","","","239","100% (1/1)","100% (1/1)","100% (1/1)","not have a clue","to not know something.","I don't have a clue what to do","0","chip on shoulder","holding a grudge or grievance","He has a chip on his shoulder ever since his promotion got denied","0","a storm is brewing","there is going to be trouble, probably with outbursts of anger or emotion","A storm is brewing","2","take it on the chin","this is a boxing metaphor meaning don't shy away from difficulty","I took it on the chin","2","wet behind the ears","immature or poor skill","He was wet behind the ears because he had just taken a bath","1","2","0","2","2","1"
"39WSF6KUWH1XWTM9T541735Y119EON","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3XXU1SWE82BCQJB82H55A3FFW6NA01","AURYD2FH3FUOQ","Submitted","Mon Apr 10 08:05:32 PDT 2023","Mon Apr 10 08:14:53 PDT 2023","Mon May 08 08:14:53 PDT 2023","","","","561","100% (1/1)","100% (1/1)","100% (1/1)","not have a clue","to not know something.","I don't have a clue what to do","0","chip on shoulder","holding a grudge or grievance","He has a chip on his shoulder ever since his promotion got denied","0","a storm is brewing","there is going to be trouble, probably with outbursts of anger or emotion","A storm is brewing","2","take it on the chin","this is a boxing metaphor meaning don't shy away from difficulty","I took it on the chin","2","wet behind the ears","immature or poor skill","He was wet behind the ears because he had just taken a bath","1","1","0","2","2","1"
"3OND0WXMIBVN4C0MPS9BNU8XPFVHE2","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3TGOYF991D2CLE1M6T0GZBFGJYIUUZ","A2A6FH0F7LD9ND","Submitted","Mon Apr 10 08:00:49 PDT 2023","Mon Apr 10 08:06:16 PDT 2023","Mon May 08 08:06:16 PDT 2023","","","","327","100% (1/1)","100% (1/1)","100% (1/1)","blow his own horn","to talk about oneself or one's achievements especially in a way that shows pride or too much pride","He was blowing his own horn by talking about how great he is","0","pull leg","tease someone","He pulled my leg when he told me he had a pet unicorn","0","take the cake","being the best in a competition","His speech really took the cake and he ate it afterwards","1","yesterday's man","someone especially a politician whose career is finished","He's yesterday's man, meaning that his ideas are no longer modern or relevant","0","go out with","have a romantic relationship with someone","He went out with her to some fancy restaurants","0","0","2","3","0","1"
"3OND0WXMIBVN4C0MPS9BNU8XPFVHE2","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","32XVDSJFPFDKOUNBE7ZO2I3UNLX2MY","A2H1QUGX0SOUMH","Submitted","Mon Apr 10 08:14:33 PDT 2023","Mon Apr 10 08:16:30 PDT 2023","Mon May 08 08:16:30 PDT 2023","","","","117","100% (1/1)","100% (1/1)","100% (1/1)","blow his own horn","to talk about oneself or one's achievements especially in a way that shows pride or too much pride","He was blowing his own horn by talking about how great he is","0","pull leg","tease someone","He pulled my leg when he told me he had a pet unicorn","0","take the cake","being the best in a competition","His speech really took the cake and he ate it afterwards","1","yesterday's man","someone especially a politician whose career is finished","He's yesterday's man, meaning that his ideas are no longer modern or relevant","0","go out with","have a romantic relationship with someone","He went out with her to some fancy restaurants","0","0","0","3","2","3"
"3OND0WXMIBVN4C0MPS9BNU8XPFVHE2","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3M81GAB8AGZ5XMLZPTZGKKQ3RS6QBA","A2TBXASXZIRNNW","Submitted","Mon Apr 10 08:10:36 PDT 2023","Mon Apr 10 08:18:59 PDT 2023","Mon May 08 08:18:59 PDT 2023","","","","503","100% (1/1)","100% (1/1)","100% (1/1)","blow his own horn","to talk about oneself or one's achievements especially in a way that shows pride or too much pride","He was blowing his own horn by talking about how great he is","0","pull leg","tease someone","He pulled my leg when he told me he had a pet unicorn","0","take the cake","being the best in a competition","His speech really took the cake and he ate it afterwards","1","yesterday's man","someone especially a politician whose career is finished","He's yesterday's man, meaning that his ideas are no longer modern or relevant","0","go out with","have a romantic relationship with someone","He went out with her to some fancy restaurants","0","0","0","1","0","1"
"3G5RUKN2FRJYJCVGKFO2004IKUO9NT","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3QL2OFSM9MY34U0DN13URA1G42ICNF","A2LMQ4497NMK3S","Submitted","Mon Apr 10 08:00:33 PDT 2023","Mon Apr 10 08:04:31 PDT 2023","Mon May 08 08:04:31 PDT 2023","","","","238","100% (1/1)","100% (1/1)","100% (1/1)","smooth his ruffled feathers","to make someone feel less angry or offended","I tried to smooth his ruffled feathers","2","nest egg","an amount of money that has been saved, especially for future use","She's been saving her nest egg for the past few months","1","saved his neck","to manage to escape from serious danger or trouble","He saved his neck by coming up with a brilliant idea","0","skeleton in the closet","a secret of an embarrassing, guilty or shameful nature that you don't want to disclose","She had a skeleton in the closet that she put there for decoration","1","big mouth","someone who talks too much","He's got a big mouth","2","0","0","0","1","2"
"3G5RUKN2FRJYJCVGKFO2004IKUO9NT","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3COPXFW7XRSLQDOEVTXKJIJJ9QTPK2","A2TBXASXZIRNNW","Submitted","Mon Apr 10 08:08:37 PDT 2023","Mon Apr 10 08:12:15 PDT 2023","Mon May 08 08:12:15 PDT 2023","","","","218","100% (1/1)","100% (1/1)","100% (1/1)","smooth his ruffled feathers","to make someone feel less angry or offended","I tried to smooth his ruffled feathers","2","nest egg","an amount of money that has been saved, especially for future use","She's been saving her nest egg for the past few months","1","saved his neck","to manage to escape from serious danger or trouble","He saved his neck by coming up with a brilliant idea","0","skeleton in the closet","a secret of an embarrassing, guilty or shameful nature that you don't want to disclose","She had a skeleton in the closet that she put there for decoration","1","big mouth","someone who talks too much","He's got a big mouth","2","2","2","2","1","2"
"3G5RUKN2FRJYJCVGKFO2004IKUO9NT","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Mon Apr 10 08:00:17 PDT 2023","3","BatchId:5051730;OriginalHitTemplateId:928390909;","600","2419200","Mon May 01 08:00:17 PDT 2023","","","3C5W7UE9CV6LPAQ82WKHS8XQ0UXMXS","A38DXFI1TZA295","Submitted","Mon Apr 10 08:08:11 PDT 2023","Mon Apr 10 08:15:49 PDT 2023","Mon May 08 08:15:49 PDT 2023","","","","458","100% (1/1)","100% (1/1)","100% (1/1)","smooth his ruffled feathers","to make someone feel less angry or offended","I tried to smooth his ruffled feathers","2","nest egg","an amount of money that has been saved, especially for future use","She's been saving her nest egg for the past few months","1","saved his neck","to manage to escape from serious danger or trouble","He saved his neck by coming up with a brilliant idea","0","skeleton in the closet","a secret of an embarrassing, guilty or shameful nature that you don't want to disclose","She had a skeleton in the closet that she put there for decoration","1","big mouth","someone who talks too much","He's got a big mouth","2","2","0","0","1","2"
