"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.meaning_0","Input.instance_0","Input.label_0","Input.idiom_1","Input.meaning_1","Input.instance_1","Input.label_1","Input.idiom_2","Input.meaning_2","Input.instance_2","Input.label_2","Input.idiom_3","Input.meaning_3","Input.instance_3","Input.label_3","Input.idiom_4","Input.meaning_4","Input.instance_4","Input.label_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Approve","Reject"
"3XD2A6FGG2AVZPNLSB5OZUEO7TJ9SS","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","30IQTZXKA0MOMWJ1DRXJUBQDXN7X0V","A290OV59Q76QC8","Submitted","Sun Apr 09 16:02:03 PDT 2023","Sun Apr 09 16:07:12 PDT 2023","Sun May 07 16:07:12 PDT 2023","","","","309","100% (1/1)","100% (1/1)","100% (1/1)","rub the wrong way","to tick someone off","It rubbed the wrong way when he started criticizing her performance","0","ball and chain","a burden or problem that ties you down and prevents you from doing what you want","My job is like a ball and chain because I have to stay in the office all day","1","tore your hair out","to be extremely agitated or distressed about something","She was tearing her hair out trying to figure out the cause of the problem","0","in touch","to remain in contact with someone, especially when separated by time or distance","We need to stay in touch and make sure that we keep up with each other's lives","0","birds of a feather","people with similar tastes, interests, and backgrounds","We are birds of a feather because we both have feathers","1","0","0","0","0","1"
"3XD2A6FGG2AVZPNLSB5OZUEO7TJ9SS","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","3DBQWDE4YMEI59RY8RGMD4V6CHB5N7","A2TBXASXZIRNNW","Submitted","Sun Apr 09 16:25:52 PDT 2023","Sun Apr 09 16:30:11 PDT 2023","Sun May 07 16:30:11 PDT 2023","","","","259","100% (1/1)","100% (1/1)","100% (1/1)","rub the wrong way","to tick someone off","It rubbed the wrong way when he started criticizing her performance","0","ball and chain","a burden or problem that ties you down and prevents you from doing what you want","My job is like a ball and chain because I have to stay in the office all day","1","tore your hair out","to be extremely agitated or distressed about something","She was tearing her hair out trying to figure out the cause of the problem","0","in touch","to remain in contact with someone, especially when separated by time or distance","We need to stay in touch and make sure that we keep up with each other's lives","0","birds of a feather","people with similar tastes, interests, and backgrounds","We are birds of a feather because we both have feathers","1","0","0","2","1","1"
"341YLJU22XFV5RZQ2QWVL50NSP7I2H","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","3LPW2N6LK9IV0ZB75SS8RZN0KD1U5L","A1LI3JQS2VBOXC","Submitted","Sun Apr 09 16:01:29 PDT 2023","Sun Apr 09 16:03:01 PDT 2023","Sun May 07 16:03:01 PDT 2023","","","","92","100% (1/1)","100% (1/1)","100% (1/1)","blood, sweat, and tears","putting a lot of effort to get a task done.","It took blood, sweat, and tears to make this business a success","0","kiss and make up","to become friendly again after an argument","They kissed and made up after arguing with each other","0","kick yourself","to be angry with yourself for something you have or have not done","She kicked herself with her foot","1","speak of the devil","when someone comes in unexpectedly while being talked about","I was just speaking of the devil when Lucifer called me on the phone","1","when pigs fly","something that will never happen","It will happen when pigs fly, meaning it is never going to happen","0","0","2","1","2","0"
"341YLJU22XFV5RZQ2QWVL50NSP7I2H","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","3KV0LJBBHI11SE4WTXEP3QB2Z9NMRZ","APRZ7BR8C0ZMQ","Submitted","Sun Apr 09 16:01:35 PDT 2023","Sun Apr 09 16:06:25 PDT 2023","Sun May 07 16:06:25 PDT 2023","","","","290","100% (1/1)","100% (1/1)","100% (1/1)","blood, sweat, and tears","putting a lot of effort to get a task done.","It took blood, sweat, and tears to make this business a success","0","kiss and make up","to become friendly again after an argument","They kissed and made up after arguing with each other","0","kick yourself","to be angry with yourself for something you have or have not done","She kicked herself with her foot","1","speak of the devil","when someone comes in unexpectedly while being talked about","I was just speaking of the devil when Lucifer called me on the phone","1","when pigs fly","something that will never happen","It will happen when pigs fly, meaning it is never going to happen","0","0","0","2","1","0"
"341YLJU22XFV5RZQ2QWVL50NSP7I2H","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","31EUONYN2BJHLO6PFXYCWRPAFFFOV9","AURYD2FH3FUOQ","Submitted","Sun Apr 09 16:01:22 PDT 2023","Sun Apr 09 16:06:03 PDT 2023","Sun May 07 16:06:03 PDT 2023","","","","281","100% (1/1)","100% (1/1)","100% (1/1)","blood, sweat, and tears","putting a lot of effort to get a task done.","It took blood, sweat, and tears to make this business a success","0","kiss and make up","to become friendly again after an argument","They kissed and made up after arguing with each other","0","kick yourself","to be angry with yourself for something you have or have not done","She kicked herself with her foot","1","speak of the devil","when someone comes in unexpectedly while being talked about","I was just speaking of the devil when Lucifer called me on the phone","1","when pigs fly","something that will never happen","It will happen when pigs fly, meaning it is never going to happen","0","0","1","1","1","0"
"3HRWUH63R9IFIPT4HPBLOKZGYYSN53","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","36NEMU28XVT60ALISROVQPJJRO2WMC","A110KENBXU7SUJ","Submitted","Sun Apr 09 16:01:33 PDT 2023","Sun Apr 09 16:04:05 PDT 2023","Sun May 07 16:04:05 PDT 2023","","","","152","100% (1/1)","100% (1/1)","100% (1/1)","carry on","to continue with something","I had to carry on","2","not hurt a fly or flea","To not be able to cause harm to anyone, including even a tiny and insignificant insect.","I wouldn't hurt a fly or flea, no matter what","1","full cry","to talk about a subject in an eager tone","The children were in full cry with enthusiasm to compete in the race","0","begun to see the light","to suddenly begin to understand","I have begun to see the light after doing lots of research and talking to mentors","0","turn the tables","change your position with respect to someone else.","I turned the tables by speaking up for myself, showing them my true potential","0","0","1","0","0","0"
"3HRWUH63R9IFIPT4HPBLOKZGYYSN53","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","3BF51CHDTBQR06JM8NFXRP2J9XR0H8","A1LI3JQS2VBOXC","Submitted","Sun Apr 09 16:27:28 PDT 2023","Sun Apr 09 16:28:04 PDT 2023","Sun May 07 16:28:04 PDT 2023","","","","36","100% (1/1)","100% (1/1)","100% (1/1)","carry on","to continue with something","I had to carry on","2","not hurt a fly or flea","To not be able to cause harm to anyone, including even a tiny and insignificant insect.","I wouldn't hurt a fly or flea, no matter what","1","full cry","to talk about a subject in an eager tone","The children were in full cry with enthusiasm to compete in the race","0","begun to see the light","to suddenly begin to understand","I have begun to see the light after doing lots of research and talking to mentors","0","turn the tables","change your position with respect to someone else.","I turned the tables by speaking up for myself, showing them my true potential","0","0","2","1","0","0"
"3HRWUH63R9IFIPT4HPBLOKZGYYSN53","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","3EG49X351ASJ075GFGD03C04AQU6X6","AURYD2FH3FUOQ","Submitted","Sun Apr 09 16:06:24 PDT 2023","Sun Apr 09 16:09:43 PDT 2023","Sun May 07 16:09:43 PDT 2023","","","","199","100% (1/1)","100% (1/1)","100% (1/1)","carry on","to continue with something","I had to carry on","2","not hurt a fly or flea","To not be able to cause harm to anyone, including even a tiny and insignificant insect.","I wouldn't hurt a fly or flea, no matter what","1","full cry","to talk about a subject in an eager tone","The children were in full cry with enthusiasm to compete in the race","0","begun to see the light","to suddenly begin to understand","I have begun to see the light after doing lots of research and talking to mentors","0","turn the tables","change your position with respect to someone else.","I turned the tables by speaking up for myself, showing them my true potential","0","2","2","0","0","0"
"3T8DUCXY12MWEP00HBAE9ZAA9CX9TH","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","32EYX73OYGPK5M952Z5BU0SWCVQURZ","A290OV59Q76QC8","Submitted","Sun Apr 09 16:02:04 PDT 2023","Sun Apr 09 16:07:50 PDT 2023","Sun May 07 16:07:50 PDT 2023","","","","346","100% (1/1)","100% (1/1)","100% (1/1)","zero hour","a time when a crucial decision or essential action must be taken","It's zero hour","2","the other side of the coin","the opposite aspect, contrasting arguments.","Let's consider the other side of the coin before making a decision","0","bad blood","to have ill feelings towards someone","There is bad blood between them since their last physical altercation","1","forty winks","sleep for a while, mostly during the day","I had forty winks on my eyes yesterday","1","sink or swim","having to do something alone, and their success or failure depends entirely on their own efforts","He's in a sink or swim situation, where he will either be able to stay afloat or be underwater","1","2","0","0","2","1"
"3T8DUCXY12MWEP00HBAE9ZAA9CX9TH","3PCDMC3F6KHCLEW4V42C9VGU0ZX2XB","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Sun Apr 09 16:01:07 PDT 2023","3","BatchId:5051395;OriginalHitTemplateId:928390909;","600","2419200","Sun Apr 30 16:01:07 PDT 2023","","","3U8YCDAGX5W4DZIPRD2R03UK0KO0Q5","A2LMQ4497NMK3S","Submitted","Sun Apr 09 16:38:35 PDT 2023","Sun Apr 09 16:41:21 PDT 2023","Sun May 07 16:41:21 PDT 2023","","","","166","100% (1/1)","100% (1/1)","100% (1/1)","zero hour","a time when a crucial decision or essential action must be taken","It's zero hour","2","the other side of the coin","the opposite aspect, contrasting arguments.","Let's consider the other side of the coin before making a decision","0","bad blood","to have ill feelings towards someone","There is bad blood between them since their last physical altercation","1","forty winks","sleep for a while, mostly during the day","I had forty winks on my eyes yesterday","1","sink or swim","having to do something alone, and their success or failure depends entirely on their own efforts","He's in a sink or swim situation, where he will either be able to stay afloat or be underwater","1","2","0","0","0","1"
