"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.idiom_0","Input.meaning_0","Input.instance_0","Input.label_0","Input.idiom_1","Input.meaning_1","Input.instance_1","Input.label_1","Input.idiom_2","Input.meaning_2","Input.instance_2","Input.label_2","Input.idiom_3","Input.meaning_3","Input.instance_3","Input.label_3","Input.idiom_4","Input.meaning_4","Input.instance_4","Input.label_4","Answer.0_gold","Answer.1_gold","Answer.2_gold","Answer.3_gold","Answer.4_gold","Answer.TimeMe","Answer.feedback","Approve","Reject"
"322ZSN9Z6V0VHJUO0GENSRZUNLZ4TY","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3KRVW3HTZ31DTT498MEUT0GYMOTMS1","A277V4SHQB8JRS","Submitted","Tue Apr 11 22:35:34 PDT 2023","Tue Apr 11 22:36:15 PDT 2023","Tue May 09 22:36:15 PDT 2023","","","","41","100% (1/1)","100% (1/1)","100% (1/1)","call bluff","to challenge to prove one's claim, when they are likely attempting to deceive","You can call his bluff","2","big mouth","someone who talks too much","He's got a big mouth and he won't stop gossiping about everyone","0","open old wounds","to revive memories of an unpleasant event, situation or dispute that took place in the past","He opened old wounds when he used a scalpel to access scar tissue from a previous injury","1","draw a blank","to get no response from someone","I drew a blank when I was asked to remember her name","0","learn to walk before you run","to take smaller steps initially","He learned to walk before he ran by taking practice steps until he could run","1","2","0","1","0","1","39.799","{}"
"38XPGNCKI8GAUBYD5BE2T9NFK6F4VE","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3SNVL38CIK82WOFAQOBEZIKCBF5KCR","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:11:46 PDT 2023","Tue Apr 11 21:28:48 PDT 2023","Tue May 09 21:28:48 PDT 2023","","","","1022","100% (1/1)","100% (1/1)","100% (1/1)","cold shoulder","to treat somebody with coldness and contempt","He gave me the cold shoulder","2","bite tongue","to keep yourself from saying something that you really want to say","I had to bite my tongue","2","not getting anywhere","to make no progress at all; not improving or advancing a particular situation","I'm not getting anywhere because I'm not driving anywhere","1","on the cards","Something very likely to happen, occur or take place.","It's on the cards","2","off on the wrong foot","off to a bad start","We got off on the wrong foot when we started talking yesterday","0","0","2","1","2","0","62.548","{}"
"36AZSFEY0JGUFAJMKQOP1NTLUYWBVR","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3H8DHMCCWPRC1GLOQK6PJO2UWFHKDR","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:11:48 PDT 2023","Tue Apr 11 21:29:32 PDT 2023","Tue May 09 21:29:32 PDT 2023","","","","1064","100% (1/1)","100% (1/1)","100% (1/1)","cut both ways","have two different effects at the same time, usually one good and one bad.","His decision cut both ways, as it impacted people coming from different directions","1","carry coals to new castle","to take something to a place or a person that has a lot of that thing already","She carried coals to Newcastle","2","got somebody's goat","to annoy or irritate someone","They got my goat when they teased me publicly","0","heart and soul","with all the effort you can put into it","She committed with her heart and soul, literally using each muscle and organ of her body","1","too many cooks spoil the broth","to mean that something does not go well when there are too many ways to do it","There were too many cooks","2","2","2","2","0","2","42.724","{}"
"3KQC8JMJHR8KUEKP08SF4340YR8H3G","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","30LSNF239ABYSBXKTS1WAPWD7K3I25","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:11:56 PDT 2023","Tue Apr 11 21:35:12 PDT 2023","Tue May 09 21:35:12 PDT 2023","","","","1396","100% (1/1)","100% (1/1)","100% (1/1)","face the music","receive punishment","He had to face the music","2","building blocks","something that is a basic element (of the subject)","The building blocks are there","2","stop the rot","when you prevent a situation from deteriorating, especially in business or politics","We need to stop the rot to restore our credibility in the industry","0","chew the fat","to have friendly banter for hours on end.","Let's chew the fat because we've got plenty of time","1","cover one's tracks","to keep one's location, activities, and intentions hidden.","He covered his tracks with weeds so the hiker wouldn't find them","1","0","2","0","2","1","51.734","{}"
"3QGHA0EA1YG7UZJRA0TLNPCZ17YBW1","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3RU7GD8VP49JEW1M026MA4ATRSXSPU","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:13:03 PDT 2023","Tue Apr 11 21:49:58 PDT 2023","Tue May 09 21:49:58 PDT 2023","","","","2215","100% (1/1)","100% (1/1)","100% (1/1)","get out of bed on the wrong side","be very irritable and grouchy","He got out of bed on the wrong side","2","blazing row","a very angry argument","They had a blazing row where they shouted angrily at each other","0","green around the gills","Someone who looks sick or nauseated.","She looked green around the gills after she heard about the lay-offs","0","heart in his mouth","to feel extremely anxious or nervous faced with a dangerous or unpleasant situation","He had his heart in his mouth","2","those three little words","the three words ""I love you""","He said those three little words when he asked me to marry him","0","2","2","0","0","0","51.708","{}"
"39I4RL8QHYX5CA3T0MXYE8W6CR4H41","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3TXWC2NHNF6YM9LFJDAPOEAEMOFS9Z","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:11:52 PDT 2023","Tue Apr 11 21:34:17 PDT 2023","Tue May 09 21:34:17 PDT 2023","","","","1345","100% (1/1)","100% (1/1)","100% (1/1)","glass ceiling","an unseen (glass) barrier for women and people who belong to minority groups in climbing up the corporate, political or the ladder of success regardless of whether they are qualified for the job","She hit the glass ceiling when she was denied a higher-up position at the company","0","up a river without a paddle","when you are in an unfortunate situation, unprepared and with none of the resources to remedy the matter","He was up a river without a paddle when the powerboat broke down","1","blazing row","a very angry argument","They had a blazing row in which they fired and burned candles","1","dial it back","to reduce the intensity of something, or tone it down","He dialed it back on the radio to his favorite station","1","whatever floats my boat","although you don't quite agree with someone, it's their choice and you think they should so whatever makes them happy","I'm going with whatever floats my boat","2","0","1","2","1","2","58.047","{}"
"366FYU4PUV5E621UVDC80MOPHX2EK8","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3G2UL9A02TUPLSZPX3929DNG99V67G","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:13:05 PDT 2023","Tue Apr 11 21:46:54 PDT 2023","Tue May 09 21:46:54 PDT 2023","","","","2029","100% (1/1)","100% (1/1)","100% (1/1)","hand in hand","close ties or connections","They walked hand in hand, showing their commitment to each other","0","hold tongue","to keep quiet when one would rather speak","She held her tongue","2","in the good books","be in somebody's favour or good opinion","He is in the good books at the library, allowing him to check out more books than the usual limit","1","ball of fire","a dynamic person capable of or displaying rapid and highly effective thought, action, etc.","The teacher is a ball of fire","2","rain check","declining an offer that might be taken up later.","Let's take a rain check on today's plan because we lack the necessary resources","0","1","2","1","2","0","41.4","{}"
"3ZLW647WB0BGFOH7HNP8HZYY98Q23J","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","32SVAV9L3VP87BA5L4NOC1DM0RPA3X","APRZ7BR8C0ZMQ","Submitted","Wed Apr 12 02:39:26 PDT 2023","Wed Apr 12 02:40:08 PDT 2023","Wed May 10 02:40:08 PDT 2023","","","","42","100% (1/1)","100% (1/1)","100% (1/1)","have clean hands","to be innocent; to be free of any wrongdoing","He had clean hands","2","lose it","go insane or crazy","She lost it, not knowing where she placed it","1","have a ball","to have a great time","They had a ball last night","2","run out","to not have enough of something","I ran out the door when I heard the siren","1","olive branch","to show that someone wants to end a disagreement and make peace","She extended an olive branch in the hope of being deciphered","1","2","1","2","1","2","39.215","{}"
"3BPP3MA3UR0PQ8JCGDO9FM146X7ELB","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:16 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:16 PDT 2023","","","3QL2OFSM9MY34U0DN13URA1G5AANCZ","A1P3Z24Y6GRNVA","Submitted","Tue Apr 11 21:11:42 PDT 2023","Tue Apr 11 21:26:58 PDT 2023","Tue May 09 21:26:58 PDT 2023","","","","916","100% (1/1)","100% (1/1)","100% (1/1)","have eyes bigger than stomach","desiring more food than one can eat","He had eyes bigger than stomach when he ordered so much food at the restaurant","0","lose it","go insane or crazy","She lost it","2","ants in pants","be extremely restless","She has ants in her pants because she's full of energy and can't sit still","0","a piece of cake","very easy task","I'm going to have a piece of cake for dessert","1","break the ice","to do or say something that makes people feel more comfortable, especially at the start of a meeting or party","Let's break the ice by skating on it","1","0","2","0","1","1","42.985","{}"
"3GVPRXWRQWA2RSWW82DQHWHV3697I4","3VU3J1KUFRFVJRVRP9M4MWPPXMFGTQ","Identify Usage of Idioms: Literal, Idiomatic, or Ambiguous?","Your task is to identify the usage of an idiom in a sentence. For each pair of idiom and sentence provided, you must select an option that best describes the meaning of the idiom within the context of the sentence. Expected time: 1 min.","text, idiom, english, classification, nlp","$0.30","Tue Apr 11 21:11:17 PDT 2023","1","BatchId:5053241;OriginalHitTemplateId:928390909;","3600","2419200","Tue May 02 21:11:17 PDT 2023","","","34V1S5K3G8HTZBNIC07MN9EM40O962","A277V4SHQB8JRS","Submitted","Tue Apr 11 22:16:13 PDT 2023","Tue Apr 11 22:17:49 PDT 2023","Tue May 09 22:17:49 PDT 2023","","","","96","100% (1/1)","100% (1/1)","100% (1/1)","head above water","to succeed to survive in bad financial situations","She has kept her head above water by swimming with a life jacket on","1","tip of the iceberg","to only know a very small part of the problem","This is just the tip of the iceberg, the rest is hidden under the water","1","piece of work","a complex, tricky, or odd person","She's a piece of work; she crafted the sculpture of her own head with her bare hands","1","wash hands of","abandon taking responsibility for someone or something","I washed my hands of this dirt by using soap and water","1","bring home the bacon","to go out and earn a living or earn money for the family","He brings home the bacon by working overtime to support the family","0","1","1","2","1","0","78.496","{}"
